key,consonant_ratio-mean,consonant_ratio-stdev_samp,onset_jsd-mean,onset_jsd-stdev_samp,pitch_jsd-mean,pitch_jsd-stdev_samp,prompt_generated_txt_mean_distance-mean,prompt_generated_txt_mean_distance-stdev_samp,unsupported_ratio-mean,unsupported_ratio-stdev_samp,backup_level-mean,backup_level-stdev_samp,hit_rate-mean,hit_rate-stdev_samp,hit_rate_weighted-mean,hit_rate_weighted-stdev_samp,nll-mean,nll-stdev_samp,nll_weighted-mean,nll_weighted-stdev_samp
interval1_gen3_prompt_128_gen_576,0.8206537369198716,0.0907199815703179,0.16822831113666276,0.06665183379289795,0.2940553798292032,0.13877326673710536,15.586605206131935,1.5036078228837588,0.04179217218876159,0.0455060732926133,0.001193576388888889,0.03452848745854097,0.9951714409722222,0.0693217481084551,0.9951341417100694,0.06932754727930289,1.5434124413877726,0.346442445971046,1.4982126547832681,0.0
interval2_gen5_prompt_128_gen_576,0.7322663199652875,0.12238143721451725,0.19044267253780447,0.06508584688524811,0.32059616136686764,0.1561831752197105,15.002980798482895,1.523972314075796,0.1012454515153648,0.09467433872971717,0.97509765625,0.6851300386705479,0.9781358506944444,0.14624386692878305,0.9476640489366319,0.1432240126700211,1.6905866581946611,0.3135934790746108,1.6898556910063092,0.0
interval2_gen9_prompt_128_gen_576,0.469312434217312,0.29634014750816556,0.332094026705997,0.17403717490566695,0.33541784382213335,0.16271855227541185,11.467151917517185,3.2411994459497047,0.44089517596587663,0.345820131391678,1.1263563368055556,1.1800779724360142,0.5795355902777778,0.4936469495114001,0.5443369547526041,0.4641617208596331,1.5674891965463758,0.40329579696018447,1.5777313141917373,0.0
interval4_gen15_prompt_128_gen_576,0.7758777411143277,0.15355865359576465,0.17995816998673694,0.07025165178801375,0.29996949756631036,0.14027543050488647,15.25305437296629,1.825839686639146,0.09315475827326615,0.1510738245358081,3.5922309027777777,1.3918074832338136,0.9495442708333334,0.21888935100414944,0.8372870551215278,0.19615203452812477,1.7763292007148266,0.3308623224214645,1.779562887060579,0.0
interval4_gen5_prompt_128_gen_576,0.47578509044074047,0.1773557750130202,0.23426993117548509,0.09141454657039151,0.3831018849732498,0.14143586707903455,14.045187622308731,1.6670503888312704,0.31591641019308875,0.20476901468489817,0.8430447048611112,0.8383841473149748,0.685546875,0.46431029857325473,0.6592017279730903,0.44687911209399384,1.574585746973753,0.28014447771139933,1.5761177224456948,0.0
interval4_gen9_prompt_128_gen_576,0.7247427253541598,0.13261698720108217,0.1834362812547843,0.06915102661561827,0.3074972387105238,0.12664487989396636,14.994925454258919,1.6780003519450581,0.10379788988240599,0.11240224645907011,2.300509982638889,1.1714431492531954,0.9511176215277778,0.21562795292998807,0.8792266845703125,0.2020068044212447,1.6885506734251976,0.2522073072071015,1.68805207004496,0.0
interval7_gen15_prompt_128_gen_576,0.6595047287284634,0.12003002487947269,0.19764413829806673,0.06843129268552432,0.32335049742170807,0.13602090242634918,14.656126275658607,1.420167582498858,0.14106247461354407,0.11190043803957742,3.8177961432506886,2.1400681194236135,0.8628099173553719,0.3440573875590073,0.7435037878787879,0.3001849380997261,1.8061716197028992,0.2425725522552315,1.8060005855813266,0.0
interval7_gen9_prompt_128_gen_576,0.34130958206895257,0.11901766230207367,0.3491836562335685,0.09468216959400494,0.36177738135321774,0.11908319355079401,12.108325883746147,1.6389098024114268,0.5036970638873942,0.17092107156451483,1.5123697916666667,1.4838793321797747,0.6159939236111112,0.48637253601679464,0.5687323676215278,0.4498990063934343,1.5994720740709454,0.3737693592598262,1.3154633779610907,0.0
offline_prompt_128_gen_576,0.8257004442114492,0.10150684002444839,0.11107976655449119,0.09444272959936853,0.19598572861609606,0.09787433395023662,13.961641132831573,1.6776680705285887,0.050656720324152006,0.0637091028630169,nan,nan,nan,nan,nan,nan,1.5849648956209421,0.25360270966525456,1.586397095938414,0.0
