key,consonant_ratio-mean,consonant_ratio-variance_samp,onset_jsd-mean,onset_jsd-variance_samp,pitch_jsd-mean,pitch_jsd-variance_samp,prompt_generated_txt_mean_distance-mean,prompt_generated_txt_mean_distance-variance_samp,unsupported_ratio-mean,unsupported_ratio-variance_samp,backup_level-mean,backup_level-variance_samp,hit_rate-mean,hit_rate-variance_samp,hit_rate_weighted-mean,hit_rate_weighted-variance_samp,nll-mean,nll-variance_samp,nll_weighted-mean,nll_weighted-variance_samp
interval1_gen3_prompt_128_gen_576,0.8206537369198716,0.008230115056118818,0.16822831113666276,0.004442466947956094,0.2940553798292032,0.01925801956088779,15.586605206131935,2.260836485037237,0.04179217218876159,0.0020708027065126935,0.001193576388888889,0.0011922164461746212,0.9951714409722222,0.004805504760812098,0.9951341417100694,0.004806308811763977,1.5434124413877726,0.12002236837040113,1.4982126547832681,0.0
interval2_gen5_prompt_128_gen_576,0.7322663199652875,0.014977216174690826,0.19044267253780447,0.004236167464769961,0.32059616136686764,0.02439318422171079,15.002980798482895,2.3224916140695364,0.1012454515153648,0.008963230413909225,0.97509765625,0.4694031698887065,0.9781358506944444,0.021387268614283604,0.9476640489366319,0.020513117805302364,1.6905866581946611,0.09834087011811837,1.6898556910063092,0.0
interval2_gen9_prompt_128_gen_576,0.469312434217312,0.08781748302516132,0.332094026705997,0.030288938249145705,0.33541784382213335,0.026477327254605935,11.467151917517185,10.505373848424671,0.44089517596587663,0.11959156327575743,1.1263563368055556,1.3925840210286942,0.5795355902777778,0.2436873107619108,0.5443369547526041,0.21544610311137596,1.5674891965463758,0.16264749984575033,1.5777313141917373,0.0
interval4_gen15_prompt_128_gen_576,0.7758777411143277,0.023580260094144042,0.17995816998673694,0.004935294578944336,0.29996949756631036,0.019677196403331234,15.25305437296629,3.3336905613065344,0.09315475827326615,0.02282330045987613,3.5922309027777777,1.9371280703856426,0.9495442708333334,0.04791254798301774,0.8372870551215278,0.03847562064952265,1.7763292007148266,0.10946987639812514,1.779562887060579,0.0
interval4_gen5_prompt_128_gen_576,0.47578509044074047,0.03145507093046904,0.23426993117548509,0.008356619324670278,0.3831018849732498,0.020004104496398327,14.045187622308731,2.7790569989024902,0.31591641019308875,0.04193034937502404,0.8430447048611112,0.7028879784690573,0.685546875,0.21558405336118497,0.6592017279730903,0.19970094082591633,1.574585746973753,0.07848092839219271,1.5761177224456948,0.0
interval4_gen9_prompt_128_gen_576,0.7247427253541598,0.01758726529429199,0.1834362812547843,0.004781864481993947,0.3074972387105238,0.016038925603357162,14.994925454258919,2.815685181127739,0.10379788988240599,0.01263426500904554,2.300509982638889,1.3722790519322443,0.9511176215277778,0.046495414084777156,0.8792266845703125,0.040806749032483,1.6885506734251976,0.06360852580865728,1.68805207004496,0.0
interval7_gen15_prompt_128_gen_576,0.6595047287284634,0.014407206872566832,0.19764413829806673,0.0046828418186118945,0.32335049742170807,0.018501685896878402,14.656126275658607,2.016875962380651,0.14106247461354407,0.012521708033449304,3.8177961432506886,4.579891555773322,0.8628099173553719,0.11837548593392892,0.7435037878787879,0.09011099706193638,1.8061716197028992,0.05884144310761701,1.8060005855813266,0.0
interval7_gen9_prompt_128_gen_576,0.34130958206895257,0.014165203939850447,0.3491836562335685,0.008964713239027915,0.36177738135321774,0.01418080698625587,12.108325883746147,2.686025340440262,0.5036970638873942,0.029214012704762,1.5123697916666667,2.2018978724702944,0.6159939236111112,0.2365582437914082,0.5687323676215278,0.2024091159537994,1.5994720740709454,0.13970353392150103,1.3154633779610907,0.0
offline_prompt_128_gen_576,0.8257004442114492,0.010303638571748958,0.11107976655449119,0.008919429174179441,0.19598572861609606,0.00957938524620244,13.961641132831573,2.814570154871118,0.050656720324152006,0.004058849787610467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
