key,consonant_ratio-mean,consonant_ratio-variance_pop,consonant_ratio-variance_samp,onset_jsd-mean,onset_jsd-variance_pop,onset_jsd-variance_samp,pitch_jsd-mean,pitch_jsd-variance_pop,pitch_jsd-variance_samp,prompt_generated_txt_mean_distance-mean,prompt_generated_txt_mean_distance-variance_pop,prompt_generated_txt_mean_distance-variance_samp,unsupported_ratio-mean,unsupported_ratio-variance_pop,unsupported_ratio-variance_samp
interval1_gen3_prompt_128_gen_576,0.8206537369198716,0.00810151950836696,0.008230115056118818,0.16822831113666276,0.00437305340189428,0.004442466947956094,0.2940553798292032,0.018957113005248917,0.01925801956088779,15.586605206131935,2.22551091495853,2.260836485037237,0.04179217218876159,0.0020384464142234326,0.0020708027065126935
interval2_gen5_prompt_128_gen_576,0.7322663199652875,0.014743197171961282,0.014977216174690826,0.19044267253780447,0.0041699773481329305,0.004236167464769961,0.32059616136686764,0.02401204071824656,0.02439318422171079,15.002980798482895,2.2862026825996997,2.3224916140695364,0.1012454515153648,0.008823179938691894,0.008963230413909225
interval2_gen9_prompt_128_gen_576,0.469312434217312,0.08642355472317463,0.08781748302516132,0.332094026705997,0.029815673589002806,0.030288938249145705,0.33541784382213335,0.026063619016252718,0.026477327254605935,11.467151917517185,10.341227382043035,10.505373848424671,0.44089517596587663,0.11769328449360254,0.11959156327575743
interval4_gen15_prompt_128_gen_576,0.7758777411143277,0.02321181853017304,0.023580260094144042,0.17995816998673694,0.004858180601148331,0.004935294578944336,0.29996949756631036,0.019369740209529182,0.019677196403331234,15.25305437296629,3.28160164628612,3.3336905613065344,0.09315475827326615,0.022466686390190567,0.02282330045987613
interval4_gen5_prompt_128_gen_576,0.47578509044074047,0.030963585447180458,0.03145507093046904,0.23426993117548509,0.008226047147722305,0.008356619324670278,0.3831018849732498,0.019691540363642103,0.020004104496398327,14.045187622308731,2.735634233294639,2.7790569989024902,0.31591641019308875,0.041275187666039284,0.04193034937502404
interval4_gen9_prompt_128_gen_576,0.7247427253541598,0.01731246427406868,0.01758726529429199,0.1834362812547843,0.004707147849462792,0.004781864481993947,0.3074972387105238,0.015788317390804708,0.016038925603357162,14.994925454258919,2.771690100172618,2.815685181127739,0.10379788988240599,0.012436854618279205,0.01263426500904554
interval7_gen15_prompt_128_gen_576,0.6595047287284634,0.014178521049192755,0.014407206872566832,0.19764413829806673,0.004609672415196084,0.0046828418186118945,0.32335049742170807,0.018212597054739675,0.018501685896878402,14.656126275658607,1.9853622754684535,2.016875962380651,0.14106247461354407,0.012322950763077092,0.012521708033449304
interval7_gen9_prompt_128_gen_576,0.34130958206895257,0.013943872628290284,0.014165203939850447,0.3491836562335685,0.008824639594668103,0.008964713239027915,0.36177738135321774,0.01395923187709562,0.01418080698625587,12.108325883746147,2.6440561944958834,2.686025340440262,0.5036970638873942,0.028757543756250094,0.029214012704762
offline_prompt_128_gen_576,0.8257004442114492,0.010142644219065381,0.010303638571748958,0.11107976655449119,0.008780063093332888,0.008919429174179441,0.19598572861609606,0.009429707351730526,0.00957938524620244,13.961641132831573,2.7705924962012567,2.814570154871118,0.050656720324152006,0.003995430259679054,0.004058849787610467
