experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
local_direct_final_test,8.0,6,70,291.8074280867586,True,False,False,2
local_direct_final_test,8.0,6,80,298.42074300395325,True,False,False,2
local_direct_final_test,8.0,6,90,308.6051453865366,True,False,False,2
local_direct_final_test,8.0,6,95,317.8810190103831,True,False,False,2
local_direct_final_test,8.0,6,99,328.4961304784519,True,False,False,2
local_direct_final_test,8.0,7,50,276.06568099872675,True,False,False,2
local_direct_final_test,8.0,7,70,291.8074280867586,True,False,False,2
local_direct_final_test,8.0,7,80,298.42074300395325,True,False,False,2
local_direct_final_test,8.0,7,90,308.6051453865366,True,False,False,2
local_direct_final_test,8.0,7,95,317.8810190103831,True,False,False,2
local_direct_final_test,8.0,7,99,328.4961304784519,True,False,False,2
local_server_final_test,2.0,1,50,110.26314547052604,True,True,True,0
local_server_final_test,2.0,1,70,116.28579561365764,True,True,True,0
local_server_final_test,2.0,1,80,124.61453340947628,True,True,True,0
local_server_final_test,2.0,1,90,131.03528326610095,False,False,False,3
local_server_final_test,2.0,1,95,136.99215000960976,False,False,False,3
local_server_final_test,2.0,1,99,146.33320292574354,False,False,False,3
local_server_final_test,3.0,1,50,156.12514596432447,False,True,False,1
local_server_final_test,3.0,1,70,161.25654551433394,False,True,False,1
local_server_final_test,3.0,1,80,166.59105001017448,False,True,False,1
local_server_final_test,3.0,1,90,180.05574638955292,False,True,False,1
local_server_final_test,3.0,1,95,189.94375382317227,False,True,False,1
local_server_final_test,3.0,1,99,203.6997262842487,False,True,False,1
local_server_final_test,3.0,2,50,156.12514596432447,True,False,False,2
local_server_final_test,3.0,2,70,161.25654551433394,True,False,False,2
local_server_final_test,3.0,2,80,166.59105001017448,True,False,False,2
local_server_final_test,3.0,2,90,180.05574638955292,True,False,False,2
local_server_final_test,3.0,2,95,189.94375382317227,True,False,False,2
local_server_final_test,3.0,2,99,203.6997262842487,True,False,False,2
local_server_final_test,4.0,1,50,205.13308397494256,False,True,False,1
local_server_final_test,4.0,1,70,212.4240085948258,False,True,False,1
local_server_final_test,4.0,1,80,219.91010021883994,False,True,False,1
local_server_final_test,4.0,1,90,230.3525997092947,False,True,False,1
local_server_final_test,4.0,1,95,240.89396064518945,False,True,False,1
local_server_final_test,4.0,1,99,263.1673153559677,False,True,False,1
local_server_final_test,4.0,2,50,205.13308397494256,True,True,True,0
local_server_final_test,4.0,2,70,212.4240085948258,True,True,True,0
local_server_final_test,4.0,2,80,219.91010021883994,True,True,True,0
local_server_final_test,4.0,2,90,230.3525997092947,True,True,True,0
local_server_final_test,4.0,2,95,240.89396064518945,True,True,True,0
local_server_final_test,4.0,2,99,263.1673153559677,False,False,False,3
local_server_final_test,4.0,3,50,205.13308397494256,True,False,False,2
local_server_final_test,4.0,3,70,212.4240085948258,True,False,False,2
local_server_final_test,4.0,3,80,219.91010021883994,True,False,False,2
local_server_final_test,4.0,3,90,230.3525997092947,True,False,False,2
local_server_final_test,4.0,3,95,240.89396064518945,True,False,False,2
local_server_final_test,4.0,3,99,263.1673153559677,True,False,False,2
local_server_final_test,5.0,1,50,250.8008540025912,False,True,False,1
local_server_final_test,5.0,1,70,256.1885000555776,False,True,False,1
local_server_final_test,5.0,1,80,264.1405586386099,False,True,False,1
local_server_final_test,5.0,1,90,277.4567963904701,False,True,False,1
local_server_final_test,5.0,1,95,290.93307054718025,False,True,False,1
local_server_final_test,5.0,1,99,304.8380910337437,False,True,False,1
local_server_final_test,5.0,2,50,250.8008540025912,False,True,False,1
local_server_final_test,5.0,2,70,256.1885000555776,False,True,False,1
local_server_final_test,5.0,2,80,264.1405586386099,False,True,False,1
local_server_final_test,5.0,2,90,277.4567963904701,False,True,False,1
local_server_final_test,5.0,2,95,290.93307054718025,False,True,False,1
local_server_final_test,5.0,2,99,304.8380910337437,False,True,False,1
local_server_final_test,5.0,3,50,250.8008540025912,True,False,False,2
local_server_final_test,5.0,3,70,256.1885000555776,True,False,False,2
local_server_final_test,5.0,3,80,264.1405586386099,True,False,False,2
local_server_final_test,5.0,3,90,277.4567963904701,True,False,False,2
local_server_final_test,5.0,3,95,290.93307054718025,True,False,False,2
local_server_final_test,5.0,3,99,304.8380910337437,True,False,False,2
local_server_final_test,5.0,4,50,250.8008540025912,True,False,False,2
local_server_final_test,5.0,4,70,256.1885000555776,True,False,False,2
local_server_final_test,5.0,4,80,264.1405586386099,True,False,False,2
local_server_final_test,5.0,4,90,277.4567963904701,True,False,False,2
local_server_final_test,5.0,4,95,290.93307054718025,True,False,False,2
local_server_final_test,5.0,4,99,304.8380910337437,True,False,False,2
local_server_final_test,6.0,1,50,299.0067505161278,False,True,False,1
local_server_final_test,6.0,1,70,306.79551694774995,False,True,False,1
local_server_final_test,6.0,1,80,316.57216639723623,False,True,False,1
local_server_final_test,6.0,1,90,336.30068355705583,False,True,False,1
local_server_final_test,6.0,1,95,363.25427704141464,False,True,False,1
local_server_final_test,6.0,1,99,400.9795170056168,False,True,False,1
local_server_final_test,6.0,2,50,299.0067505161278,False,True,False,1
local_server_final_test,6.0,2,70,306.79551694774995,False,True,False,1
local_server_final_test,6.0,2,80,316.57216639723623,False,True,False,1
local_server_final_test,6.0,2,90,336.30068355705583,False,True,False,1
local_server_final_test,6.0,2,95,363.25427704141464,False,True,False,1
local_server_final_test,6.0,2,99,400.9795170056168,False,True,False,1
local_server_final_test,6.0,3,50,299.0067505161278,True,True,True,0
local_server_final_test,6.0,3,70,306.79551694774995,True,True,True,0
local_server_final_test,6.0,3,80,316.57216639723623,True,True,True,0
local_server_final_test,6.0,3,90,336.30068355705583,True,True,True,0
local_server_final_test,6.0,3,95,363.25427704141464,True,True,True,0
local_server_final_test,6.0,3,99,400.9795170056168,False,False,False,3
local_server_final_test,6.0,4,50,299.0067505161278,True,False,False,2
local_server_final_test,6.0,4,70,306.79551694774995,True,False,False,2
local_server_final_test,6.0,4,80,316.57216639723623,True,False,False,2
local_server_final_test,6.0,4,90,336.30068355705583,True,False,False,2
local_server_final_test,6.0,4,95,363.25427704141464,True,False,False,2
local_server_final_test,6.0,4,99,400.9795170056168,True,False,False,2
local_server_final_test,6.0,5,50,299.0067505161278,True,False,False,2
local_server_final_test,6.0,5,70,306.79551694774995,True,False,False,2
local_server_final_test,6.0,5,80,316.57216639723623,True,False,False,2
local_server_final_test,6.0,5,90,336.30068355705583,True,False,False,2
local_server_final_test,6.0,5,95,363.25427704141464,True,False,False,2
