epoch,step,train_loss_epoch,train_loss_step,training/lr_epoch,training/lr_step,val_loss
0,6999,,,,,1.1456704139709473
0,7049,,1.2753421068191528,,9.999894973589107e-05,
0,7099,,1.1444754600524902,,9.999889880418777e-05,
0,7149,,1.0826780796051025,,9.999884787248448e-05,
0,7199,,1.0899324417114258,,9.999878966482356e-05,
0,7249,,1.192227840423584,,9.999873873312026e-05,
0,7299,,1.202016830444336,,9.999868052545935e-05,
0,7349,,1.1913208961486816,,9.999862231779844e-05,
0,7399,,0.9767516851425171,,9.999856411013752e-05,
0,7449,,1.1213858127593994,,9.999850590247661e-05,
0,7499,,1.1598553657531738,,9.999844041885808e-05,
0,7549,,1.2092714309692383,,9.999837493523955e-05,
0,7599,,1.145471215248108,,9.999831672757864e-05,
0,7649,,1.116823673248291,,9.999825124396011e-05,
0,7699,,1.178019642829895,,9.999817848438397e-05,
0,7749,,1.1209945678710938,,9.999811300076544e-05,
0,7799,,1.0350276231765747,,9.999804751714692e-05,
0,7849,,0.9866422414779663,,9.999797475757077e-05,
0,7899,,1.1574721336364746,,9.999790199799463e-05,
0,7949,,1.06956946849823,,9.999782923841849e-05,
0,7999,,1.2149689197540283,,9.999775647884235e-05,
0,7999,,,,,1.119418978691101
0,8049,,1.2370634078979492,,9.999767644330859e-05,
0,8099,,1.171342134475708,,9.999760368373245e-05,
0,8149,,1.2414578199386597,,9.99975236481987e-05,
0,8199,,1.0933367013931274,,9.999744361266494e-05,
0,8249,,1.0805283784866333,,9.999736357713118e-05,
0,8299,,1.158526062965393,,9.999728354159743e-05,
0,8349,,1.1821255683898926,,9.999720350606367e-05,
0,8399,,1.0366686582565308,,9.99971161945723e-05,
0,8449,,1.218482494354248,,9.999702888308093e-05,
0,8499,,1.1661734580993652,,9.999694884754717e-05,
0,8549,,1.1497482061386108,,9.999685426009819e-05,
0,8599,,1.1521737575531006,,9.999676694860682e-05,
0,8649,,1.1729693412780762,,9.999667963711545e-05,
0,8699,,1.1753356456756592,,9.999658504966646e-05,
0,8749,,1.1536874771118164,,9.999649046221748e-05,
0,8799,,0.9879791736602783,,9.99963958747685e-05,
0,8849,,1.1748359203338623,,9.999630128731951e-05,
0,8899,,1.0482741594314575,,9.999620669987053e-05,
0,8949,,1.0396426916122437,,9.999611211242154e-05,
0,8999,,1.0839332342147827,,9.999601024901494e-05,
0,8999,,,,,1.0960497856140137
0,9049,,0.9441909790039062,,9.999590838560835e-05,
0,9099,,1.141586184501648,,9.999580652220175e-05,
0,9149,,1.241363286972046,,9.999570465879515e-05,
0,9199,,1.0648417472839355,,9.999560279538855e-05,
0,9249,,1.1012945175170898,,9.999549365602434e-05,
0,9299,,1.1971683502197266,,9.999539179261774e-05,
0,9349,,1.1060940027236938,,9.999528265325353e-05,
0,9399,,1.0486869812011719,,9.999517351388931e-05,
0,9449,,1.1106879711151123,,9.99950643745251e-05,
0,9499,,1.1027196645736694,,9.999494795920327e-05,
0,9549,,1.0453696250915527,,9.999483881983906e-05,
0,9599,,1.0288878679275513,,9.999472240451723e-05,
0,9649,,1.0784941911697388,,9.99946059891954e-05,
0,9699,,1.117798089981079,,9.999448957387358e-05,
0,9749,,0.9863306879997253,,9.999437315855175e-05,
0,9799,,1.1978013515472412,,9.999425674322993e-05,
0,9849,,1.0874214172363281,,9.999413305195048e-05,
0,9899,,1.0130176544189453,,9.999401663662866e-05,
0,9949,,1.0787553787231445,,9.999389294534922e-05,
0,9999,,1.1725668907165527,,9.999376925406978e-05,
0,9999,,,,,1.07924222946167
0,10049,,1.1015996932983398,,9.999363828683272e-05,
0,10099,,1.043745994567871,,9.999351459555328e-05,
0,10149,,1.1135337352752686,,9.999339090427384e-05,
0,10199,,0.9657365083694458,,9.999325993703678e-05,
0,10249,,1.1276092529296875,,9.999312896979973e-05,
0,10299,,1.2596185207366943,,9.999299800256267e-05,
0,10349,,1.200640320777893,,9.999286703532562e-05,
0,10399,,1.0905022621154785,,9.999272879213095e-05,
0,10449,,1.1675589084625244,,9.999259782489389e-05,
0,10499,,0.9664263725280762,,9.999245958169922e-05,
0,10549,,1.0292295217514038,,9.999232133850455e-05,
0,10599,,1.094496488571167,,9.999218309530988e-05,
0,10649,,1.0819851160049438,,9.999204485211521e-05,
0,10699,,1.0961031913757324,,9.999189933296293e-05,
0,10749,,1.1516227722167969,,9.999175381381065e-05,
0,10799,,1.184612512588501,,9.999161557061598e-05,
0,10849,,1.0771231651306152,,9.99914700514637e-05,
0,10899,,1.12955904006958,,9.999132453231141e-05,
0,10949,,1.0632942914962769,,9.999117173720151e-05,
0,10999,,1.136730432510376,,9.999102621804923e-05,
0,10999,,,,,1.0711450576782227
0,11049,,1.0099846124649048,,9.999087342293933e-05,
0,11099,,1.134817361831665,,9.999072062782943e-05,
0,11149,,1.0691087245941162,,9.999056783271953e-05,
0,11199,,1.0705113410949707,,9.999041503760964e-05,
0,11249,,1.0451786518096924,,9.999026224249974e-05,
0,11299,,1.0688625574111938,,9.999010217143223e-05,
0,11349,,1.13690185546875,,9.998994937632233e-05,
0,11399,,1.1196026802062988,,9.998978930525482e-05,
0,11449,,0.9835628271102905,,9.99896292341873e-05,
0,11499,,1.0205309391021729,,9.998946916311979e-05,
0,11549,,1.1499667167663574,,9.998930181609467e-05,
0,11599,,1.0382951498031616,,9.998914174502715e-05,
0,11649,,1.1869866847991943,,9.998897439800203e-05,
0,11699,,1.0753464698791504,,9.99888070509769e-05,
0,11749,,0.9587125778198242,,9.998863970395178e-05,
0,11799,,0.9938178062438965,,9.998847235692665e-05,
0,11849,,1.002051830291748,,9.998830500990152e-05,
0,11899,,1.0931575298309326,,9.998813038691878e-05,
0,11949,,1.160228967666626,,9.998795576393604e-05,
0,11999,,1.0776054859161377,,9.998778841691092e-05,
0,11999,,,,,1.049832820892334
0,12049,,1.0112593173980713,,9.998760651797056e-05,
0,12099,,1.0358364582061768,,9.998743189498782e-05,
0,12149,,1.1046204566955566,,9.998725727200508e-05,
0,12199,,1.047183871269226,,9.998707537306473e-05,
0,12249,,1.167841911315918,,9.998689347412437e-05,
0,12299,,1.0477352142333984,,9.998671885114163e-05,
0,12349,,1.1073267459869385,,9.998652967624366e-05,
0,12399,,1.0272440910339355,,9.998634777730331e-05,
0,12449,,1.2758888006210327,,9.998616587836295e-05,
0,12499,,1.1060138940811157,,9.998597670346498e-05,
0,12549,,1.0401532649993896,,9.998578752856702e-05,
0,12599,,0.9591721892356873,,9.998559835366905e-05,
0,12649,,1.076249361038208,,9.998540917877108e-05,
0,12699,,1.0624916553497314,,9.998522000387311e-05,
0,12749,,1.149425983428955,,9.998503082897514e-05,
0,12799,,0.8503378033638,,9.998483437811956e-05,
0,12849,,1.0862574577331543,,9.998463792726398e-05,
0,12899,,1.0193867683410645,,9.998444147640839e-05,
0,12949,,1.07993745803833,,9.998424502555281e-05,
0,12999,,1.030982255935669,,9.998404857469723e-05,
0,12999,,,,,1.0455963611602783
0,13049,,0.9968191385269165,,9.998384484788403e-05,
0,13099,,0.9792124032974243,,9.998364839702845e-05,
0,13149,,0.9800443649291992,,9.998344467021525e-05,
0,13199,,1.0114907026290894,,9.998324094340205e-05,
0,13249,,1.0655800104141235,,9.998303721658885e-05,
0,13299,,0.9952272772789001,,9.998282621381804e-05,
0,13349,,1.0778207778930664,,9.998262248700485e-05,
0,13399,,1.1695115566253662,,9.998241148423404e-05,
0,13449,,1.1504771709442139,,9.998220048146322e-05,
0,13499,,1.02846097946167,,9.998198947869241e-05,
0,13549,,1.076289176940918,,9.99817784759216e-05,
0,13599,,0.9330710172653198,,9.998156747315079e-05,
0,13649,,1.1225240230560303,,9.998134919442236e-05,
0,13699,,1.045644760131836,,9.998113091569394e-05,
0,13749,,1.081526279449463,,9.998091263696551e-05,
0,13799,,1.0856597423553467,,9.998069435823709e-05,
0,13849,,1.1771323680877686,,9.998047607950866e-05,
0,13899,,0.987350344657898,,9.998025780078024e-05,
0,13949,,0.9798932075500488,,9.99800322460942e-05,
0,13999,,1.0992307662963867,,9.997980669140816e-05,
0,13999,,,,,1.0347172021865845
0,14049,,1.1076335906982422,,9.997958113672212e-05,
0,14099,,1.1400692462921143,,9.997935558203608e-05,
0,14149,,1.1037906408309937,,9.997913002735004e-05,
0,14199,,1.0172195434570312,,9.9978904472664e-05,
0,14249,,1.014974594116211,,9.997867164202034e-05,
0,14299,,0.9484586715698242,,9.997843881137669e-05,
0,14349,,0.9581814408302307,,9.997820598073304e-05,
0,14399,,1.0069725513458252,,9.997797315008938e-05,
0,14449,,1.0007364749908447,,9.997774031944573e-05,
0,14499,,0.9645154476165771,,9.997750748880208e-05,
0,14549,,1.0965957641601562,,9.997726738220081e-05,
0,14599,,1.1717846393585205,,9.997702727559954e-05,
0,14649,,0.9896213412284851,,9.997678716899827e-05,
0,14699,,1.0814757347106934,,9.9976547062397e-05,
0,14749,,1.0675908327102661,,9.997630695579574e-05,
0,14799,,0.9023730754852295,,9.997605957323685e-05,
0,14849,,1.1555335521697998,,9.997581946663558e-05,
0,14899,,0.9721847772598267,,9.99755720840767e-05,
0,14949,,1.05386483669281,,9.997532470151782e-05,
0,14999,,1.0184409618377686,,9.997507731895894e-05,
0,14999,,,,,1.0403013229370117
0,15049,,1.125119686126709,,9.997482266044244e-05,
0,15099,,0.9869238138198853,,9.997457527788356e-05,
0,15149,,1.040368914604187,,9.997432061936706e-05,
0,15199,,1.1376278400421143,,9.997406596085057e-05,
0,15249,,1.0059679746627808,,9.997381130233407e-05,
0,15299,,1.1307551860809326,,9.997355664381757e-05,
0,15349,,1.0360181331634521,,9.997330198530108e-05,
0,15399,,1.0162919759750366,,9.997304005082697e-05,
0,15449,,0.9779834747314453,,9.997277811635286e-05,
0,15499,,1.1942391395568848,,9.997252345783636e-05,
0,15549,,1.1015381813049316,,9.997226152336225e-05,
0,15599,,1.0999302864074707,,9.997199231293052e-05,
0,15649,,1.1445149183273315,,9.997173037845641e-05,
0,15699,,0.9584526419639587,,9.997146116802469e-05,
0,15749,,0.9644984006881714,,9.997119923355058e-05,
0,15799,,0.9816747903823853,,9.997093002311885e-05,
0,15849,,0.9393672943115234,,9.997066081268713e-05,
0,15899,,1.0328234434127808,,9.997038432629779e-05,
0,15949,,1.0783487558364868,,9.997011511586607e-05,
0,15999,,1.035421371459961,,9.996983862947673e-05,
0,15999,,,,,1.0125195980072021
0,16049,,1.0832915306091309,,9.9969569419045e-05,
0,16099,,0.8887053728103638,,9.996929293265566e-05,
0,16149,,1.1717811822891235,,9.996901644626632e-05,
0,16199,,1.0485107898712158,,9.996873268391937e-05,
0,16249,,1.0001825094223022,,9.996845619753003e-05,
0,16299,,1.0337072610855103,,9.996817243518308e-05,
0,16349,,1.035445213317871,,9.996788867283612e-05,
0,16399,,0.9646550416946411,,9.996760491048917e-05,
0,16449,,1.0464117527008057,,9.996732114814222e-05,
0,16499,,1.027212381362915,,9.996703738579527e-05,
0,16549,,1.0025314092636108,,9.996675362344831e-05,
0,16599,,1.0784296989440918,,9.996646258514374e-05,
0,16649,,1.0234689712524414,,9.996617154683918e-05,
0,16699,,1.1414453983306885,,9.996588050853461e-05,
0,16749,,1.043679118156433,,9.996558947023004e-05,
0,16799,,0.944312572479248,,9.996529843192548e-05,
0,16849,,1.032759666442871,,9.99650001176633e-05,
0,16899,,1.0594134330749512,,9.996470907935873e-05,
0,16949,,1.0748467445373535,,9.996441076509655e-05,
0,16999,,1.009840726852417,,9.996411245083436e-05,
0,16999,,,,,1.008545994758606
0,17049,,1.0450546741485596,,9.996380686061457e-05,
0,17099,,1.1020293235778809,,9.996350854635239e-05,
0,17149,,1.0068132877349854,,9.99632102320902e-05,
0,17199,,1.0096101760864258,,9.996290464187041e-05,
0,17249,,0.9511248469352722,,9.996259905165061e-05,
0,17299,,1.0042833089828491,,9.996229346143082e-05,
0,17349,,1.1273562908172607,,9.996198787121102e-05,
0,17399,,0.9763473272323608,,9.996167500503361e-05,
0,17449,,1.0869203805923462,,9.996136941481382e-05,
0,17499,,1.017809271812439,,9.99610565486364e-05,
0,17549,,0.9374487400054932,,9.9960743682459e-05,
0,17599,,1.0145896673202515,,9.996043081628159e-05,
0,17649,,1.0337532758712769,,9.996011795010418e-05,
0,17699,,0.9973838925361633,,9.995980508392677e-05,
0,17749,,0.9107754230499268,,9.995948494179174e-05,
0,17799,,1.0868597030639648,,9.995916479965672e-05,
0,17849,,1.1123902797698975,,9.99588446575217e-05,
0,17899,,1.143350601196289,,9.995852451538667e-05,
0,17949,,1.0462875366210938,,9.995820437325165e-05,
0,17999,,1.0414899587631226,,9.995787695515901e-05,
0,17999,,,,,1.0082404613494873
0,18049,,0.9818536043167114,,9.995755681302398e-05,
0,18099,,1.0781266689300537,,9.995722939493135e-05,
0,18149,,1.040492296218872,,9.995690197683871e-05,
0,18199,,0.9895846843719482,,9.995657455874607e-05,
0,18249,,0.9537975788116455,,9.995624714065343e-05,
0,18299,,1.0502268075942993,,9.995591244660318e-05,
0,18349,,0.95574951171875,,9.995558502851054e-05,
0,18399,,1.101911187171936,,9.995525033446029e-05,
0,18449,,1.0739262104034424,,9.995491564041004e-05,
0,18499,,1.0305111408233643,,9.995458094635978e-05,
0,18549,,0.9232027530670166,,9.995423897635192e-05,
0,18599,,1.1022319793701172,,9.995390428230166e-05,
0,18649,,0.994648277759552,,9.99535623122938e-05,
0,18699,,0.9650834798812866,,9.995322034228593e-05,
0,18749,,0.9871653318405151,,9.995287837227806e-05,
0,18799,,0.9436608552932739,,9.99525364022702e-05,
0,18849,,1.0686691999435425,,9.995219443226233e-05,
0,18899,,1.0218849182128906,,9.995184518629685e-05,
0,18949,,1.0409489870071411,,9.995150321628898e-05,
0,18999,,1.104206919670105,,9.99511539703235e-05,
0,18999,,,,,0.9977812170982361
0,19049,,1.0098589658737183,,9.995080472435802e-05,
0,19099,,0.9446508884429932,,9.995045547839254e-05,
0,19149,,0.9567314386367798,,9.995009895646945e-05,
0,19199,,0.9475935697555542,,9.994974971050397e-05,
0,19249,,0.9088599681854248,,9.994939318858087e-05,
0,19299,,0.9205955266952515,,9.994903666665778e-05,
0,19349,,1.0547994375228882,,9.994868014473468e-05,
0,19399,,0.9471229314804077,,9.994832362281159e-05,
0,19449,,0.9176319241523743,,9.994795982493088e-05,
0,19499,,0.976254940032959,,9.994760330300778e-05,
0,19549,,1.0672848224639893,,9.994723950512707e-05,
0,19599,,1.0936439037322998,,9.994687570724636e-05,
0,19649,,1.0707447528839111,,9.994651190936565e-05,
0,19699,,0.9133881330490112,,9.994614811148494e-05,
0,19749,,0.8912967443466187,,9.994577703764662e-05,
0,19799,,0.912369966506958,,9.994541323976591e-05,
0,19849,,1.0839321613311768,,9.994504216592759e-05,
0,19899,,1.0284628868103027,,9.994467109208927e-05,
0,19949,,0.9385191202163696,,9.994430001825094e-05,
0,19999,,0.8829617500305176,,9.994392894441262e-05,
0,19999,,,,,0.9897945523262024
0,20049,,0.8717343807220459,,9.994355059461668e-05,
0,20099,,1.022834062576294,,9.994317952077836e-05,
0,20149,,0.9986200332641602,,9.994280117098242e-05,
0,20199,,0.9896317720413208,,9.994242282118648e-05,
0,20249,,1.0477495193481445,,9.994204447139055e-05,
0,20299,,0.8743482828140259,,9.994166612159461e-05,
0,20349,,1.0095815658569336,,9.994128049584106e-05,
0,20399,,0.953392744064331,,9.99408948700875e-05,
0,20449,,1.051845669746399,,9.994051652029157e-05,
0,20499,,1.1321568489074707,,9.994013089453802e-05,
0,20549,,0.9519302248954773,,9.993973799282685e-05,
0,20599,,1.040570616722107,,9.99393523670733e-05,
0,20649,,0.9867448806762695,,9.993896674131975e-05,
0,20699,,1.022530436515808,,9.993857383960858e-05,
0,20749,,0.957215428352356,,9.993818093789741e-05,
0,20799,,1.0277161598205566,,9.993778803618625e-05,
0,20849,,1.0203204154968262,,9.993739513447508e-05,
0,20899,,1.047526240348816,,9.993700223276392e-05,
0,20949,,0.9861547946929932,,9.993660205509514e-05,
0,20999,,1.108236312866211,,9.993620187742636e-05,
0,20999,,,,,0.9897547960281372
0,21049,,1.0125348567962646,,9.993580169975758e-05,
0,21099,,1.0730788707733154,,9.99354015220888e-05,
0,21149,,1.0515162944793701,,9.993500134442002e-05,
0,21199,,0.8584498167037964,,9.993460116675124e-05,
0,21249,,0.8537105917930603,,9.993419371312484e-05,
0,21299,,0.9468957185745239,,9.993378625949845e-05,
0,21349,,0.8500415682792664,,9.993338608182967e-05,
0,21399,,0.9227219820022583,,9.993297862820327e-05,
0,21449,,0.7959238290786743,,9.993256389861926e-05,
0,21499,,0.9504766464233398,,9.993215644499287e-05,
0,21549,,0.9537441730499268,,9.993174171540886e-05,
0,21599,,0.9200915098190308,,9.993133426178247e-05,
0,21649,,0.9535442590713501,,9.993091953219846e-05,
0,21699,,1.0758365392684937,,9.993050480261445e-05,
0,21749,,1.0454994440078735,,9.993008279707283e-05,
0,21799,,0.918494462966919,,9.992966806748882e-05,
0,21849,,0.9170947074890137,,9.99292460619472e-05,
0,21899,,0.8466877937316895,,9.992882405640557e-05,
0,21949,,1.0750725269317627,,9.992840205086395e-05,
0,21999,,0.9887287616729736,,9.992798004532233e-05,
0,21999,,,,,0.980100691318512
0,22049,,0.891167402267456,,9.99275580397807e-05,
0,22099,,0.9831674695014954,,9.992713603423908e-05,
0,22149,,0.9720790386199951,,9.992670675273985e-05,
0,22199,,0.9642980098724365,,9.992627747124061e-05,
0,22249,,1.1157324314117432,,9.992584818974137e-05,
0,22299,,0.9487687349319458,,9.992541890824214e-05,
0,22349,,0.9652295112609863,,9.99249896267429e-05,
0,22399,,1.0149683952331543,,9.992455306928605e-05,
0,22449,,0.9463908672332764,,9.992412378778681e-05,
0,22499,,1.0137121677398682,,9.992368723032996e-05,
0,22549,,0.9962639808654785,,9.992325067287311e-05,
0,22599,,0.9410687685012817,,9.992281411541626e-05,
0,22649,,1.0449916124343872,,9.99223702820018e-05,
0,22699,,0.9423074126243591,,9.992193372454494e-05,
0,22749,,0.938697338104248,,9.992148989113048e-05,
0,22799,,1.014860987663269,,9.992104605771601e-05,
0,22849,,0.8985440731048584,,9.992060222430155e-05,
0,22899,,1.0032027959823608,,9.992015839088708e-05,
0,22949,,0.9398801922798157,,9.991971455747262e-05,
0,22999,,0.9866604804992676,,9.991926344810054e-05,
0,22999,,,,,0.9765405058860779
0,23049,,0.9022011756896973,,9.991881233872846e-05,
0,23099,,0.9459705352783203,,9.991836122935638e-05,
0,23149,,0.8688547015190125,,9.99179101199843e-05,
0,23199,,0.946950376033783,,9.991745901061222e-05,
0,23249,,0.9407660961151123,,9.991700790124014e-05,
0,23299,,0.9180768132209778,,9.991654951591045e-05,
0,23349,,0.9866628646850586,,9.991609113058075e-05,
0,23399,,1.0516552925109863,,9.991564002120867e-05,
0,23449,,1.0783100128173828,,9.991517435992137e-05,
0,23499,,1.0310652256011963,,9.991471597459167e-05,
0,23549,,0.9147169589996338,,9.991425758926198e-05,
0,23599,,1.0128173828125,,9.991379192797467e-05,
0,23649,,0.9207701683044434,,9.991332626668736e-05,
0,23699,,1.0643421411514282,,9.991286788135767e-05,
0,23749,,1.0266460180282593,,9.991239494411275e-05,
0,23799,,2.0123772621154785,,9.991192928282544e-05,
0,23849,,1.9467850923538208,,9.991146362153813e-05,
0,23899,,1.7876331806182861,,9.991099068429321e-05,
0,23949,,1.7967126369476318,,9.991051774704829e-05,
0,23999,,1.7998719215393066,,9.991004480980337e-05,
0,23999,,,,,1.8315081596374512
0,24049,,1.8462735414505005,,9.990957187255844e-05,
0,24099,,1.8135766983032227,,9.990909893531352e-05,
0,24149,,1.8509156703948975,,9.990861872211099e-05,
0,24199,,2.0124082565307617,,9.990814578486606e-05,
0,24249,,1.838034749031067,,9.990766557166353e-05,
0,24299,,1.8298156261444092,,9.990718535846099e-05,
0,24349,,1.8821324110031128,,9.990670514525846e-05,
0,24399,,1.79868483543396,,9.99062176560983e-05,
0,24449,,1.8851975202560425,,9.990573744289577e-05,
0,24499,,1.66989266872406,,9.990524995373562e-05,
0,24549,,1.847294569015503,,9.990476246457547e-05,
0,24599,,1.7452890872955322,,9.990427497541532e-05,
0,24649,,1.8754758834838867,,9.990378748625517e-05,
0,24699,,1.8532928228378296,,9.990329999709502e-05,
0,24749,,1.7526583671569824,,9.990280523197725e-05,
0,24799,,1.8954535722732544,,9.99023177428171e-05,
0,24849,,1.8642734289169312,,9.990182297769934e-05,
0,24899,,2.0578057765960693,,9.990132821258157e-05,
0,24949,,1.7458019256591797,,9.990083344746381e-05,
0,24999,,1.8904485702514648,,9.990033140638843e-05,
0,24999,,,,,1.8355507850646973
0,25049,,1.7373814582824707,,9.989983664127067e-05,
0,25099,,1.7369780540466309,,9.989933460019529e-05,
0,25149,,1.7887221574783325,,9.989883255911991e-05,
0,25199,,1.8680920600891113,,9.989833051804453e-05,
0,25249,,1.7427465915679932,,9.989782847696915e-05,
0,25299,,1.852935791015625,,9.989731915993616e-05,
0,25349,,1.694338321685791,,9.989681711886078e-05,
0,25399,,1.9579133987426758,,9.989630780182779e-05,
0,25449,,1.8361839056015015,,9.98957984847948e-05,
0,25499,,1.8456239700317383,,9.98952891677618e-05,
0,25549,,1.8056217432022095,,9.989477985072881e-05,
0,25599,,1.8607828617095947,,9.98942632577382e-05,
0,25649,,1.8226348161697388,,9.989375394070521e-05,
0,25699,,1.8577954769134521,,9.98932373477146e-05,
0,25749,,1.9173667430877686,,9.9892720754724e-05,
0,25799,,1.8273208141326904,,9.989220416173339e-05,
0,25849,,1.8788061141967773,,9.989168756874278e-05,
0,25899,,1.8268320560455322,,9.989116369979456e-05,
0,25949,,1.8545780181884766,,9.989064710680395e-05,
0,25999,,1.9644802808761597,,9.989012323785573e-05,
0,25999,,,,,1.825364351272583
0,26049,,1.8128235340118408,,9.988959936890751e-05,
0,26099,,1.7930903434753418,,9.988907549995929e-05,
0,26149,,1.8646700382232666,,9.988854435505345e-05,
0,26199,,1.9108405113220215,,9.988802048610523e-05,
0,26249,,1.878825306892395,,9.98874893411994e-05,
0,26299,,1.7583000659942627,,9.988695819629356e-05,
0,26349,,1.8206632137298584,,9.988642705138773e-05,
0,26399,,1.8145742416381836,,9.988589590648189e-05,
0,26449,,1.7535948753356934,,9.988536476157606e-05,
0,26499,,1.750694751739502,,9.988482634071261e-05,
0,26549,,1.7691078186035156,,9.988429519580677e-05,
0,26599,,1.775489091873169,,9.988375677494332e-05,
0,26649,,1.8458744287490845,,9.988321835407987e-05,
0,26699,,1.939338207244873,,9.988267993321642e-05,
0,26749,,1.8720265626907349,,9.988213423639536e-05,
0,26799,,1.7505862712860107,,9.988159581553191e-05,
0,26849,,1.7636827230453491,,9.988105011871085e-05,
0,26899,,1.6671569347381592,,9.988050442188978e-05,
0,26949,,1.8124566078186035,,9.987995872506872e-05,
0,26999,,1.7657909393310547,,9.987941302824765e-05,
0,26999,,,,,1.8301604986190796
0,27049,,1.8740346431732178,,9.987886733142659e-05,
0,27099,,1.8416748046875,,9.987831435864791e-05,
0,27149,,1.8582794666290283,,9.987776138586923e-05,
0,27199,,1.7583236694335938,,9.987720841309056e-05,
0,27249,,1.7763772010803223,,9.987665544031188e-05,
0,27299,,1.9178661108016968,,9.98761024675332e-05,
0,27349,,1.9594899415969849,,9.987554949475452e-05,
0,27399,,1.797607421875,,9.987498924601823e-05,
0,27449,,1.8050737380981445,,9.987442899728194e-05,
0,27499,,1.6936867237091064,,9.987386874854565e-05,
0,27549,,1.7154498100280762,,9.987330849980935e-05,
0,27599,,1.8539968729019165,,9.987274825107306e-05,
0,27649,,1.8674817085266113,,9.987218800233677e-05,
0,27699,,1.822033405303955,,9.987162047764286e-05,
0,27749,,1.7948405742645264,,9.987105295294896e-05,
0,27799,,1.7255613803863525,,9.987048542825505e-05,
0,27849,,1.7035869359970093,,9.986991790356115e-05,
0,27899,,1.8536851406097412,,9.986935037886724e-05,
0,27949,,1.7972195148468018,,9.986877557821572e-05,
0,27999,,1.7982516288757324,,9.986820805352181e-05,
0,27999,,,,,1.8247216939926147
0,28049,,1.673318862915039,,9.986763325287029e-05,
0,28099,,1.827307939529419,,9.986705845221877e-05,
0,28149,,1.7091081142425537,,9.986648365156725e-05,
0,28199,,1.7862892150878906,,9.986590885091573e-05,
0,28249,,1.8476426601409912,,9.98653267743066e-05,
0,28299,,1.8924531936645508,,9.986474469769746e-05,
0,28349,,1.7997853755950928,,9.986416989704594e-05,
0,28399,,1.809059500694275,,9.98635878204368e-05,
0,28449,,1.8399982452392578,,9.986299846787006e-05,
0,28499,,1.8362739086151123,,9.986241639126092e-05,
0,28549,,1.928713083267212,,9.986183431465179e-05,
0,28599,,1.9188387393951416,,9.986124496208504e-05,
0,28649,,1.8829154968261719,,9.986065560951829e-05,
0,28699,,1.761897325515747,,9.986006625695154e-05,
0,28749,,1.7545723915100098,,9.985947690438479e-05,
0,28799,,1.7705798149108887,,9.985888027586043e-05,
0,28849,,1.7521257400512695,,9.985829092329368e-05,
0,28899,,1.7149901390075684,,9.985769429476932e-05,
0,28949,,1.830676794052124,,9.985709766624495e-05,
0,28999,,1.820050835609436,,9.985650103772059e-05,
0,28999,,,,,1.8293837308883667
0,29049,,1.7863173484802246,,9.985590440919623e-05,
0,29099,,1.871627688407898,,9.985530778067186e-05,
0,29149,,1.8039238452911377,,9.985470387618989e-05,
0,29199,,1.7325100898742676,,9.985409997170791e-05,
0,29249,,1.854919672012329,,9.985349606722593e-05,
